4,4
0,8,14,9,5,11,2,15,10,13,6,4,12,1,3,7,15,40
8,0,14,9,5,11,2,15,10,13,6,4,12,1,3,7,15,41
8,11,14,9,5,0,2,15,10,13,6,4,12,1,3,7,15,42
8,11,14,9,5,13,2,15,10,0,6,4,12,1,3,7,15,43
8,11,14,9,5,13,2,15,10,6,0,4,12,1,3,7,15,42
8,11,14,9,5,13,0,15,10,6,2,4,12,1,3,7,15,43
8,11,14,9,5,0,13,15,10,6,2,4,12,1,3,7,15,44
8,11,14,9,0,5,13,15,10,6,2,4,12,1,3,7,16,45
8,11,14,9,10,5,13,15,0,6,2,4,12,1,3,7,16,46
8,11,14,9,10,5,13,15,12,6,2,4,0,1,3,7,16,45
8,11,14,9,10,5,13,15,12,6,2,4,1,0,3,7,16,44
8,11,14,9,10,5,13,15,12,0,2,4,1,6,3,7,16,45
8,11,14,9,10,5,13,15,0,12,2,4,1,6,3,7,16,44
8,11,14,9,0,5,13,15,10,12,2,4,1,6,3,7,16,43
8,11,14,9,5,0,13,15,10,12,2,4,1,6,3,7,15,42
8,0,14,9,5,11,13,15,10,12,2,4,1,6,3,7,15,41
0,8,14,9,5,11,13,15,10,12,2,4,1,6,3,7,15,40
5,8,14,9,0,11,13,15,10,12,2,4,1,6,3,7,16,41
5,8,14,9,10,11,13,15,0,12,2,4,1,6,3,7,16,42
5,8,14,9,10,11,13,15,1,12,2,4,0,6,3,7,16,41
5,8,14,9,10,11,13,15,1,12,2,4,6,0,3,7,16,42
5,8,14,9,10,11,13,15,1,12,2,4,6,3,0,7,16,43
5,8,14,9,10,11,13,15,1,12,0,4,6,3,2,7,16,44
5,8,14,9,10,11,13,15,1,12,4,0,6,3,2,7,16,45
5,8,14,9,10,11,13,15,1,12,4,7,6,3,2,0,15,44
5,8,14,9,10,11,13,15,1,12,4,7,6,3,0,2,16,45
5,8,14,9,10,11,13,15,1,12,4,7,6,0,3,2,16,44
5,8,14,9,10,11,13,15,1,12,4,7,0,6,3,2,16,43
5,8,14,9,10,11,13,15,0,12,4,7,1,6,3,2,16,44
5,8,14,9,0,11,13,15,10,12,4,7,1,6,3,2,16,43
0,8,14,9,5,11,13,15,10,12,4,7,1,6,3,2,15,42
8,0,14,9,5,11,13,15,10,12,4,7,1,6,3,2,15,43
8,11,14,9,5,0,13,15,10,12,4,7,1,6,3,2,15,44
8,11,14,9,5,13,0,15,10,12,4,7,1,6,3,2,15,43
8,11,14,9,5,13,4,15,10,12,0,7,1,6,3,2,15,42
8,11,14,9,5,13,4,15,10,0,12,7,1,6,3,2,15,41
8,11,14,9,5,0,4,15,10,13,12,7,1,6,3,2,15,40
8,11,14,9,5,4,0,15,10,13,12,7,1,6,3,2,15,41
8,11,0,9,5,4,14,15,10,13,12,7,1,6,3,2,15,40
8,0,11,9,5,4,14,15,10,13,12,7,1,6,3,2,15,39
0,8,11,9,5,4,14,15,10,13,12,7,1,6,3,2,15,38
5,8,11,9,0,4,14,15,10,13,12,7,1,6,3,2,16,39
5,8,11,9,10,4,14,15,0,13,12,7,1,6,3,2,16,40
5,8,11,9,10,4,14,15,1,13,12,7,0,6,3,2,16,39
5,8,11,9,10,4,14,15,1,13,12,7,6,0,3,2,16,40
5,8,11,9,10,4,14,15,1,0,12,7,6,13,3,2,16,39
