8,8
1,2,3,4,5,6,7,8,9,10,11,12,13,15,23,16,17,18,19,20,21,22,14,24,25,26,27,28,37,0,31,32,33,34,35,36,30,29,38,40,41,42,43,44,45,46,39,48,49,50,51,52,53,54,47,55,57,58,59,60,61,62,63,56,12,14
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,0,33,34,35,36,37,39,46,32,41,42,43,44,45,38,47,40,49,50,51,52,53,54,56,48,57,58,59,60,61,62,55,63,10,10
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,40,33,34,35,36,0,37,30,39,41,42,43,44,45,38,47,48,49,50,51,52,53,46,54,63,57,58,59,60,61,62,56,55,13,16
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,0,51,43,44,45,46,48,50,42,52,60,53,54,47,56,49,57,58,59,61,62,55,63,17,16
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,0,18,19,20,21,22,23,24,17,25,27,28,29,30,31,32,33,26,35,36,37,38,39,40,41,34,42,44,45,46,47,48,49,50,43,51,60,54,55,56,57,58,59,53,52,61,62,63,14,16
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,63,47,49,50,51,52,53,54,0,55,57,58,59,60,61,62,48,56,6,8
1,2,3,4,5,6,16,7,9,10,11,12,13,0,14,8,17,18,19,20,21,22,15,23,25,26,27,28,29,30,31,24,33,34,35,36,37,38,40,32,41,42,43,44,45,47,39,48,49,50,51,52,53,46,54,55,57,58,59,60,61,62,63,56,16,16
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,47,39,41,42,43,44,53,45,46,40,49,50,51,52,54,55,63,48,57,0,58,59,60,61,62,56,17,16
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,31,23,25,26,27,0,28,29,30,24,33,34,35,36,37,38,39,32,41,42,43,44,45,46,48,40,49,50,51,52,53,54,47,63,57,58,59,60,61,62,56,55,14,16
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,35,27,28,30,31,32,33,34,43,36,29,38,39,40,41,0,51,44,37,46,47,48,49,42,59,52,45,53,55,56,57,50,58,60,61,54,62,63,17,16
