6,6
22,1,15,10,3,5,2,7,21,11,9,24,14,33,16,17,12,28,18,13,4,23,25,0,26,8,27,30,29,6,20,19,31,34,35,32,32,76
22,1,15,10,3,5,2,7,21,11,9,24,14,33,16,17,12,0,18,13,4,23,25,28,26,8,27,30,29,6,20,19,31,34,35,32,32,75
22,1,15,10,3,5,2,7,21,11,9,0,14,33,16,17,12,24,18,13,4,23,25,28,26,8,27,30,29,6,20,19,31,34,35,32,32,74
22,1,15,10,3,0,2,7,21,11,9,5,14,33,16,17,12,24,18,13,4,23,25,28,26,8,27,30,29,6,20,19,31,34,35,32,32,75
22,1,15,10,0,3,2,7,21,11,9,5,14,33,16,17,12,24,18,13,4,23,25,28,26,8,27,30,29,6,20,19,31,34,35,32,32,76
22,1,15,0,10,3,2,7,21,11,9,5,14,33,16,17,12,24,18,13,4,23,25,28,26,8,27,30,29,6,20,19,31,34,35,32,32,77
22,1,15,11,10,3,2,7,21,0,9,5,14,33,16,17,12,24,18,13,4,23,25,28,26,8,27,30,29,6,20,19,31,34,35,32,32,78
22,1,15,11,10,3,2,7,0,21,9,5,14,33,16,17,12,24,18,13,4,23,25,28,26,8,27,30,29,6,20,19,31,34,35,32,32,79
22,1,0,11,10,3,2,7,15,21,9,5,14,33,16,17,12,24,18,13,4,23,25,28,26,8,27,30,29,6,20,19,31,34,35,32,32,78
22,1,11,0,10,3,2,7,15,21,9,5,14,33,16,17,12,24,18,13,4,23,25,28,26,8,27,30,29,6,20,19,31,34,35,32,32,79
22,1,11,10,0,3,2,7,15,21,9,5,14,33,16,17,12,24,18,13,4,23,25,28,26,8,27,30,29,6,20,19,31,34,35,32,32,78
22,1,11,10,9,3,2,7,15,21,0,5,14,33,16,17,12,24,18,13,4,23,25,28,26,8,27,30,29,6,20,19,31,34,35,32,32,79
22,1,11,10,9,3,2,7,15,21,12,5,14,33,16,17,0,24,18,13,4,23,25,28,26,8,27,30,29,6,20,19,31,34,35,32,32,78
22,1,11,10,9,3,2,7,15,21,12,5,14,33,16,0,17,24,18,13,4,23,25,28,26,8,27,30,29,6,20,19,31,34,35,32,31,77
22,1,11,10,9,3,2,7,15,21,12,5,14,33,0,16,17,24,18,13,4,23,25,28,26,8,27,30,29,6,20,19,31,34,35,32,30,76
22,1,11,10,9,3,2,7,15,21,12,5,14,33,4,16,17,24,18,13,0,23,25,28,26,8,27,30,29,6,20,19,31,34,35,32,30,75
