8,8
1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,24,17,18,19,20,21,23,15,32,25,26,27,28,29,22,31,40,33,35,36,37,45,30,38,0,41,34,43,44,46,47,39,48,49,42,51,52,53,54,55,56,57,50,58,59,60,61,62,63,26,25
1,2,3,4,5,6,7,8,9,10,11,12,14,22,15,16,17,18,19,20,13,23,31,24,25,26,27,28,21,37,30,32,33,34,35,36,29,46,38,39,41,42,43,44,0,45,54,40,49,50,51,52,61,53,47,48,57,58,59,60,62,63,55,56,24,25
1,2,3,4,5,7,15,14,9,10,11,12,13,6,23,8,17,18,19,20,21,22,31,16,25,26,27,28,29,30,39,24,33,34,35,36,37,38,48,32,41,42,43,44,45,46,0,40,49,50,51,52,53,54,47,63,57,58,59,60,61,62,56,55,18,23
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,32,25,26,27,28,22,39,0,40,33,34,35,36,29,37,31,30,41,42,43,44,45,38,46,48,49,50,51,52,53,62,47,56,57,58,59,60,61,55,54,63,18,23
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,45,38,40,41,42,43,44,61,53,39,47,49,50,52,59,62,55,46,48,57,58,51,60,54,63,0,56,17,23
1,2,3,4,13,6,7,8,9,10,11,12,14,5,15,16,17,18,19,20,21,22,23,0,25,26,27,28,29,30,31,24,33,34,35,36,38,39,40,32,41,42,43,44,37,45,47,48,49,50,51,52,53,46,63,55,57,58,59,60,61,54,62,56,17,17
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,40,33,34,35,37,45,38,30,39,41,42,43,36,46,54,47,48,49,50,51,44,60,53,55,0,57,58,59,52,61,62,63,56,16,17
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,50,42,52,44,45,47,48,49,0,43,51,61,46,56,63,57,58,59,53,60,55,54,62,17,21
1,2,3,4,5,6,7,8,9,10,11,12,13,15,31,16,17,18,19,20,21,14,22,24,25,26,27,28,29,23,32,40,33,34,35,36,37,30,39,48,41,42,43,44,46,38,47,56,49,50,51,52,45,53,54,0,57,58,59,60,61,62,55,63,18,19
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,0,35,36,37,38,39,40,41,34,43,44,45,47,48,56,49,42,50,51,52,53,55,63,57,58,59,60,61,54,62,46,14,17
