4,4
9,2,5,7,14,4,1,3,0,8,10,13,11,15,6,12,15,34
9,2,5,7,14,4,1,3,8,0,10,13,11,15,6,12,15,35
9,2,5,7,14,4,1,3,8,10,0,13,11,15,6,12,14,34
9,2,5,7,14,4,0,3,8,10,1,13,11,15,6,12,14,35
9,2,5,7,14,0,4,3,8,10,1,13,11,15,6,12,14,34
9,2,5,7,14,10,4,3,8,0,1,13,11,15,6,12,15,35
9,2,5,7,14,10,4,3,8,15,1,13,11,0,6,12,15,36
9,2,5,7,14,10,4,3,8,15,1,13,0,11,6,12,15,35
9,2,5,7,14,10,4,3,0,15,1,13,8,11,6,12,15,36
9,2,5,7,0,10,4,3,14,15,1,13,8,11,6,12,15,35
0,2,5,7,9,10,4,3,14,15,1,13,8,11,6,12,15,34
2,0,5,7,9,10,4,3,14,15,1,13,8,11,6,12,16,35
2,5,0,7,9,10,4,3,14,15,1,13,8,11,6,12,16,34
2,5,7,0,9,10,4,3,14,15,1,13,8,11,6,12,16,33
2,5,7,3,9,10,4,0,14,15,1,13,8,11,6,12,16,32
2,5,7,3,9,10,4,13,14,15,1,0,8,11,6,12,16,33
2,5,7,3,9,10,4,13,14,15,1,12,8,11,6,0,14,32
2,5,7,3,9,10,4,13,14,15,1,12,8,11,0,6,15,33
2,5,7,3,9,10,4,13,14,15,0,12,8,11,1,6,15,34
2,5,7,3,9,10,4,13,14,15,12,0,8,11,1,6,16,35
2,5,7,3,9,10,4,0,14,15,12,13,8,11,1,6,16,34
2,5,7,3,9,10,0,4,14,15,12,13,8,11,1,6,16,33
2,5,7,3,9,10,12,4,14,15,0,13,8,11,1,6,16,34
2,5,7,3,9,10,12,4,14,0,15,13,8,11,1,6,16,33
2,5,7,3,9,10,12,4,14,11,15,13,8,0,1,6,16,32
2,5,7,3,9,10,12,4,14,11,15,13,0,8,1,6,16,31
2,5,7,3,9,10,12,4,0,11,15,13,14,8,1,6,16,30
2,5,7,3,9,10,12,4,11,0,15,13,14,8,1,6,16,31
2,5,7,3,9,0,12,4,11,10,15,13,14,8,1,6,15,30
2,5,7,3,9,12,0,4,11,10,15,13,14,8,1,6,15,31
2,5,7,3,9,12,4,0,11,10,15,13,14,8,1,6,15,32
2,5,7,0,9,12,4,3,11,10,15,13,14,8,1,6,15,33
