6,6
3,1,16,2,6,12,8,20,4,11,5,18,7,25,10,14,17,24,13,0,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,30,44
3,1,16,2,6,12,8,20,4,11,5,18,7,0,10,14,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,30,43
3,1,16,2,6,12,8,20,4,11,5,18,7,10,0,14,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,30,44
3,1,16,2,6,12,8,20,4,11,5,18,7,10,14,0,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,30,43
3,1,16,2,6,12,8,20,4,0,5,18,7,10,14,11,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,30,44
3,1,16,2,6,12,8,20,0,4,5,18,7,10,14,11,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,30,43
3,1,16,2,6,12,8,0,20,4,5,18,7,10,14,11,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,30,44
3,1,16,2,6,12,0,8,20,4,5,18,7,10,14,11,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,29,43
0,1,16,2,6,12,3,8,20,4,5,18,7,10,14,11,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,29,44
1,0,16,2,6,12,3,8,20,4,5,18,7,10,14,11,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,28,43
1,8,16,2,6,12,3,0,20,4,5,18,7,10,14,11,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,29,44
1,8,16,2,6,12,3,10,20,4,5,18,7,0,14,11,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,29,43
1,8,16,2,6,12,3,10,20,4,5,18,7,14,0,11,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,28,42
1,8,16,2,6,12,3,10,0,4,5,18,7,14,20,11,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,28,41
1,8,0,2,6,12,3,10,16,4,5,18,7,14,20,11,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,28,40
1,8,2,0,6,12,3,10,16,4,5,18,7,14,20,11,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,28,39
1,8,2,4,6,12,3,10,16,0,5,18,7,14,20,11,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,27,38
1,8,2,4,6,12,3,10,16,11,5,18,7,14,20,0,17,24,13,25,15,9,22,34,19,26,21,27,23,30,31,32,33,28,29,35,27,37
1,8,2,4,6,12,3,10,16,11,5,18,7,14,20,9,17,24,13,25,15,0,22,34,19,26,21,27,23,30,31,32,33,28,29,35,27,36
1,8,2,4,6,12,3,10,16,11,5,18,7,14,20,9,17,24,13,25,15,22,0,34,19,26,21,27,23,30,31,32,33,28,29,35,26,35
1,8,2,4,6,12,3,10,16,11,5,18,7,14,20,9,17,24,13,25,15,22,23,34,19,26,21,27,0,30,31,32,33,28,29,35,25,34
1,8,2,4,6,12,3,10,16,11,5,18,7,14,20,9,17,24,13,25,15,22,23,34,19,26,21,27,29,30,31,32,33,28,0,35,24,33
1,8,2,4,6,12,3,10,16,11,5,18,7,14,20,9,17,24,13,25,15,22,23,34,19,26,21,27,29,30,31,32,33,28,35,0,22,32
1,8,2,4,6,12,3,10,16,11,5,18,7,14,20,9,17,24,13,25,15,22,23,34,19,26,21,27,29,0,31,32,33,28,35,30,24,33
1,8,2,4,6,12,3,10,16,11,5,18,7,14,20,9,17,24,13,25,15,22,23,0,19,26,21,27,29,34,31,32,33,28,35,30,24,32
