8,8
1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,16,17,18,19,28,20,22,15,24,25,26,27,29,37,30,23,32,33,34,35,21,46,61,31,39,41,42,51,43,38,44,55,40,49,50,52,60,36,45,48,47,57,58,59,62,53,63,54,56,29,43
1,2,3,4,6,15,8,7,9,10,11,12,5,21,14,16,17,18,19,20,13,22,23,24,25,26,27,28,29,31,38,32,33,34,35,36,37,46,48,30,41,42,43,44,45,39,55,54,49,50,51,52,53,62,40,0,57,58,59,60,61,63,56,47,22,35
1,2,3,4,13,15,8,5,9,10,11,12,6,16,0,7,17,18,19,14,21,30,22,24,25,26,27,20,28,29,40,32,33,34,35,36,37,38,23,31,41,42,43,44,45,47,39,48,49,50,51,53,54,46,56,63,57,58,59,52,60,61,62,55,29,41
1,2,3,4,5,6,7,8,9,11,0,12,13,14,15,16,18,10,19,27,21,22,23,24,17,26,20,35,28,30,31,32,25,42,34,37,29,38,39,40,33,41,43,36,53,45,46,47,49,50,51,44,60,54,55,48,59,57,58,61,52,62,63,56,30,35
1,2,3,4,5,6,7,8,17,9,11,12,13,14,15,16,10,34,18,20,21,22,23,24,25,33,19,26,28,30,31,32,41,43,42,27,29,37,47,39,49,44,35,36,45,38,46,40,57,50,52,0,53,54,63,55,58,59,51,60,61,62,48,56,34,43
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,27,19,21,22,23,24,25,26,36,20,29,30,31,32,33,34,28,37,45,38,47,39,41,42,59,35,43,46,62,40,49,50,44,61,51,53,48,0,57,58,60,63,54,52,56,55,26,43
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,30,22,24,25,26,27,44,0,46,23,32,33,34,35,29,28,31,38,39,41,42,43,52,36,37,47,55,49,50,51,53,56,45,48,62,57,58,59,60,61,54,40,63,23,39
1,2,4,12,5,6,7,8,9,10,11,3,13,14,15,16,34,26,19,20,21,22,23,24,18,17,27,28,29,30,31,32,25,41,35,36,37,38,39,40,33,42,43,52,44,45,46,48,50,57,59,51,53,54,47,56,0,49,58,60,61,62,55,63,24,31
1,2,3,12,6,16,24,7,9,10,11,5,4,14,15,8,17,18,19,20,13,22,23,32,25,26,27,28,21,31,40,39,33,34,35,36,37,29,30,48,41,42,43,44,45,46,38,47,49,50,51,52,53,54,55,56,57,58,59,60,0,61,62,63,23,33
1,2,3,4,5,6,16,7,9,10,11,12,13,14,0,8,17,18,19,20,21,22,15,24,25,26,27,29,30,31,23,32,41,33,35,28,37,38,39,40,34,43,50,36,60,46,63,53,49,42,61,45,44,47,52,48,57,58,51,59,54,62,56,55,31,49
