4,8
1,2,3,4,14,5,7,8,9,10,11,12,6,21,15,16,17,18,19,20,13,23,24,31,25,26,27,28,29,22,30,0,10,14
1,2,3,4,5,6,8,16,9,10,11,12,13,15,7,0,17,18,19,21,29,14,23,24,25,26,27,20,22,28,30,31,13,14
1,2,3,4,5,6,7,8,9,10,19,11,12,14,15,16,17,18,0,20,13,30,24,22,25,26,27,28,21,29,31,23,11,12
1,2,3,12,4,6,0,8,9,10,11,20,5,13,7,15,17,18,19,21,29,22,14,16,25,26,27,28,30,31,23,24,16,16
1,2,0,4,5,6,7,8,9,10,3,11,12,14,16,24,17,18,19,21,13,22,15,31,25,26,27,20,28,29,30,23,15,16
1,2,3,4,5,6,16,7,9,10,11,12,13,14,15,8,17,18,19,20,21,23,30,24,25,26,27,28,29,22,31,0,6,8
1,2,3,12,4,5,6,7,9,10,11,0,13,14,22,8,17,18,19,20,21,30,15,16,25,26,27,28,29,31,23,24,14,14
1,3,0,13,12,5,6,7,9,2,10,11,4,14,15,8,17,18,19,20,21,22,23,16,25,26,27,28,29,30,31,24,14,16
1,2,3,4,0,13,15,7,9,10,11,12,6,5,14,8,17,18,19,20,21,22,23,16,25,26,27,28,29,30,31,24,10,12
1,2,3,4,5,6,8,16,9,10,11,12,13,15,7,23,17,18,19,20,21,14,24,30,25,26,27,28,29,22,31,0,9,12
