8,8
1,2,3,4,5,14,6,7,9,10,11,12,13,15,23,8,17,18,19,20,21,22,16,0,25,26,27,28,29,30,32,24,33,34,35,36,37,38,31,40,41,42,51,43,44,46,39,56,49,59,58,52,45,55,48,63,57,50,60,61,54,53,47,62,29,37
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,41,33,34,36,37,38,39,40,0,42,35,43,45,46,55,47,49,50,51,44,53,63,48,62,57,58,59,52,60,61,56,54,17,23
1,2,3,4,5,7,8,15,9,10,11,12,13,6,14,16,17,18,19,20,21,22,32,23,25,26,27,28,29,31,0,24,33,34,35,36,37,38,39,30,41,42,43,44,45,56,46,40,49,50,51,52,53,54,55,48,57,58,59,60,61,47,62,63,18,25
1,2,3,4,5,6,7,8,9,10,11,13,20,14,15,16,17,26,18,19,12,22,30,24,0,34,27,28,21,31,23,32,25,35,36,44,29,38,39,40,33,42,43,52,37,46,47,48,41,50,51,45,62,61,54,63,49,57,58,59,60,53,56,55,34,43
1,2,3,4,13,5,7,8,9,10,11,12,21,6,15,16,17,18,27,19,20,14,22,24,25,26,37,29,28,31,23,32,41,33,34,35,38,30,39,40,49,42,43,36,45,46,47,48,58,57,51,44,52,62,54,63,50,59,0,60,53,61,56,55,36,43
1,11,3,12,4,6,7,8,9,2,10,20,5,14,15,16,17,25,19,0,13,22,23,24,26,18,27,28,21,30,31,32,33,34,35,36,29,37,40,46,41,42,43,44,45,38,39,47,49,50,51,52,53,54,56,48,57,58,59,60,61,62,55,63,24,27
1,2,3,5,15,13,6,7,9,10,11,4,21,30,16,8,17,18,19,12,29,20,22,24,25,26,27,28,23,14,32,40,33,34,35,0,36,37,39,31,41,42,43,44,46,38,47,48,49,50,51,52,45,54,55,56,57,58,59,60,53,61,62,63,29,37
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,34,27,28,30,38,31,32,25,41,35,37,29,46,39,40,57,33,42,36,0,47,55,48,58,43,44,52,45,53,62,56,49,50,51,59,60,61,54,63,30,37
1,2,3,4,5,6,7,8,17,9,11,12,13,14,0,15,10,18,19,20,21,22,24,16,25,26,35,29,27,31,23,39,33,34,36,30,28,38,40,32,41,42,43,44,37,45,47,48,49,50,51,52,53,54,56,46,57,58,59,60,61,62,55,63,24,31
9,1,2,4,5,6,7,8,17,10,3,11,0,14,15,16,25,18,20,28,12,21,23,24,26,34,19,29,13,22,30,31,33,35,27,36,38,39,54,32,41,42,43,44,37,46,40,47,49,50,51,52,45,62,53,48,57,58,59,60,61,55,63,56,35,41
