4,8
1,19,23,28,2,11,4,5,25,10,3,27,18,15,13,8,0,26,31,29,22,24,16,30,12,9,17,14,20,21,6,7,30,82
1,19,23,28,2,11,4,5,25,10,3,27,18,15,13,8,12,26,31,29,22,24,16,30,0,9,17,14,20,21,6,7,30,81
1,19,23,28,2,11,4,5,25,10,3,27,18,15,13,8,12,26,31,29,22,24,16,30,9,0,17,14,20,21,6,7,30,80
1,19,23,28,2,11,4,5,25,10,3,27,18,15,13,8,12,0,31,29,22,24,16,30,9,26,17,14,20,21,6,7,29,79
1,19,23,28,2,11,4,5,25,10,3,27,18,15,13,8,12,31,0,29,22,24,16,30,9,26,17,14,20,21,6,7,29,80
1,19,23,28,2,11,4,5,25,10,3,27,18,15,13,8,12,31,29,0,22,24,16,30,9,26,17,14,20,21,6,7,29,81
1,19,23,28,2,11,4,5,25,10,3,27,18,15,13,8,12,31,29,22,0,24,16,30,9,26,17,14,20,21,6,7,29,82
1,19,23,28,2,11,4,5,25,10,3,27,0,15,13,8,12,31,29,22,18,24,16,30,9,26,17,14,20,21,6,7,29,81
1,19,23,28,2,11,4,5,25,10,3,27,15,0,13,8,12,31,29,22,18,24,16,30,9,26,17,14,20,21,6,7,29,82
1,19,23,28,2,11,4,5,25,10,3,27,15,24,13,8,12,31,29,22,18,0,16,30,9,26,17,14,20,21,6,7,29,83
1,19,23,28,2,11,4,5,25,10,3,27,15,24,13,8,12,31,29,22,0,18,16,30,9,26,17,14,20,21,6,7,29,84
1,19,23,28,2,11,4,5,25,10,3,27,15,24,13,8,12,31,29,0,22,18,16,30,9,26,17,14,20,21,6,7,29,83
1,19,23,28,2,11,4,5,25,10,3,27,15,24,13,8,12,31,29,14,22,18,16,30,9,26,17,0,20,21,6,7,29,82
1,19,23,28,2,11,4,5,25,10,3,27,15,24,13,8,12,31,29,14,22,18,16,30,9,26,17,20,0,21,6,7,29,81
1,19,23,28,2,11,4,5,25,10,3,27,15,24,13,8,12,31,29,14,0,18,16,30,9,26,17,20,22,21,6,7,29,82
1,19,23,28,2,11,4,5,25,10,3,27,15,24,13,8,12,31,29,14,18,0,16,30,9,26,17,20,22,21,6,7,29,81
1,19,23,28,2,11,4,5,25,10,3,27,15,0,13,8,12,31,29,14,18,24,16,30,9,26,17,20,22,21,6,7,29,80
1,19,23,28,2,11,4,5,25,10,3,27,15,13,0,8,12,31,29,14,18,24,16,30,9,26,17,20,22,21,6,7,29,79
1,19,23,28,2,11,4,5,25,10,3,27,15,13,8,0,12,31,29,14,18,24,16,30,9,26,17,20,22,21,6,7,29,80
1,19,23,28,2,11,4,5,25,10,3,27,15,13,8,30,12,31,29,14,18,24,16,0,9,26,17,20,22,21,6,7,29,81
1,19,23,28,2,11,4,5,25,10,3,27,15,13,8,30,12,31,29,14,18,24,0,16,9,26,17,20,22,21,6,7,29,80
1,19,23,28,2,11,4,5,25,10,3,27,15,13,8,30,12,31,29,14,18,24,6,16,9,26,17,20,22,21,0,7,29,79
1,19,23,28,2,11,4,5,25,10,3,27,15,13,8,30,12,31,29,14,18,24,6,16,9,26,17,20,22,0,21,7,29,80
1,19,23,28,2,11,4,5,25,10,3,27,15,13,8,30,12,31,29,14,18,0,6,16,9,26,17,20,22,24,21,7,29,81
1,19,23,28,2,11,4,5,25,10,3,27,15,0,8,30,12,31,29,14,18,13,6,16,9,26,17,20,22,24,21,7,29,82
1,19,23,28,2,0,4,5,25,10,3,27,15,11,8,30,12,31,29,14,18,13,6,16,9,26,17,20,22,24,21,7,29,81
1,19,23,28,2,4,0,5,25,10,3,27,15,11,8,30,12,31,29,14,18,13,6,16,9,26,17,20,22,24,21,7,29,80
1,19,23,28,2,4,5,0,25,10,3,27,15,11,8,30,12,31,29,14,18,13,6,16,9,26,17,20,22,24,21,7,29,79
1,19,23,28,2,4,5,30,25,10,3,27,15,11,8,0,12,31,29,14,18,13,6,16,9,26,17,20,22,24,21,7,29,80
1,19,23,28,2,4,5,30,25,10,3,27,15,11,0,8,12,31,29,14,18,13,6,16,9,26,17,20,22,24,21,7,29,79
1,19,23,28,2,4,0,30,25,10,3,27,15,11,5,8,12,31,29,14,18,13,6,16,9,26,17,20,22,24,21,7,29,80
1,19,23,28,2,0,4,30,25,10,3,27,15,11,5,8,12,31,29,14,18,13,6,16,9,26,17,20,22,24,21,7,29,81
1,19,23,28,2,11,4,30,25,10,3,27,15,0,5,8,12,31,29,14,18,13,6,16,9,26,17,20,22,24,21,7,29,82
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,31,29,14,18,0,6,16,9,26,17,20,22,24,21,7,29,81
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,31,29,14,18,6,0,16,9,26,17,20,22,24,21,7,29,80
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,31,29,14,18,6,21,16,9,26,17,20,22,24,0,7,29,79
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,31,29,14,18,6,21,16,9,26,17,20,22,24,7,0,28,78
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,31,29,14,18,6,21,0,9,26,17,20,22,24,7,16,29,79
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,31,29,14,18,6,0,21,9,26,17,20,22,24,7,16,29,80
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,31,29,14,18,6,7,21,9,26,17,20,22,24,0,16,29,79
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,31,29,14,18,6,7,21,9,26,17,20,22,24,16,0,28,80
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,31,29,14,18,6,7,0,9,26,17,20,22,24,16,21,29,81
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,31,29,14,18,6,0,7,9,26,17,20,22,24,16,21,29,82
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,31,29,14,18,6,16,7,9,26,17,20,22,24,0,21,29,81
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,31,29,14,18,6,16,7,9,26,17,20,22,0,24,21,29,80
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,31,29,14,18,6,16,7,9,26,17,20,0,22,24,21,29,79
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,31,29,14,0,6,16,7,9,26,17,20,18,22,24,21,29,80
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,31,29,0,14,6,16,7,9,26,17,20,18,22,24,21,29,79
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,31,0,29,14,6,16,7,9,26,17,20,18,22,24,21,29,78
1,19,23,28,2,11,4,30,25,10,3,27,15,13,5,8,12,0,31,29,14,6,16,7,9,26,17,20,18,22,24,21,29,77
1,19,23,28,2,11,4,30,25,0,3,27,15,13,5,8,12,10,31,29,14,6,16,7,9,26,17,20,18,22,24,21,30,78
1,19,23,28,2,11,4,30,25,3,0,27,15,13,5,8,12,10,31,29,14,6,16,7,9,26,17,20,18,22,24,21,30,79
1,19,23,28,2,11,4,30,25,3,27,0,15,13,5,8,12,10,31,29,14,6,16,7,9,26,17,20,18,22,24,21,30,78
1,19,23,28,2,11,4,30,25,3,27,29,15,13,5,8,12,10,31,0,14,6,16,7,9,26,17,20,18,22,24,21,30,79
1,19,23,28,2,11,4,30,25,3,27,29,15,13,5,8,12,10,31,14,0,6,16,7,9,26,17,20,18,22,24,21,30,80
1,19,23,28,2,11,4,30,25,3,27,29,0,13,5,8,12,10,31,14,15,6,16,7,9,26,17,20,18,22,24,21,30,81
1,19,23,28,0,11,4,30,25,3,27,29,2,13,5,8,12,10,31,14,15,6,16,7,9,26,17,20,18,22,24,21,30,82
1,19,23,28,11,0,4,30,25,3,27,29,2,13,5,8,12,10,31,14,15,6,16,7,9,26,17,20,18,22,24,21,30,81
1,19,23,28,11,4,0,30,25,3,27,29,2,13,5,8,12,10,31,14,15,6,16,7,9,26,17,20,18,22,24,21,30,80
1,19,23,28,11,4,5,30,25,3,27,29,2,13,0,8,12,10,31,14,15,6,16,7,9,26,17,20,18,22,24,21,30,79
1,19,23,28,11,4,5,30,25,3,27,29,2,0,13,8,12,10,31,14,15,6,16,7,9,26,17,20,18,22,24,21,30,80
1,19,23,28,11,4,5,30,25,3,27,29,2,6,13,8,12,10,31,14,15,0,16,7,9,26,17,20,18,22,24,21,30,79
1,19,23,28,11,4,5,30,25,3,27,29,2,6,13,8,12,10,31,14,0,15,16,7,9,26,17,20,18,22,24,21,30,78
1,19,23,28,11,4,5,30,25,3,27,29,2,6,13,8,12,10,31,0,14,15,16,7,9,26,17,20,18,22,24,21,30,77
1,19,23,28,11,4,5,30,25,3,27,0,2,6,13,8,12,10,31,29,14,15,16,7,9,26,17,20,18,22,24,21,30,76
